Field Leader Initials,Year,Date,Loc.,Sex,Age,Pup?,New Mark 1?,Mark 1,Mark 1 Position ,New Mark 2?,Mark 2,Mark 2 Position,New Tag1?,Tag1 #,Tag 1 Pos. ,New Tag2?,Tag2 #,Tag 2 Pos. ,Molt (%),Season,St. Length,Crv. Length,Ax. Girth,Mass,Tare,Mass-Tare,Last seen as P,1st seen as W,Range (days),Comments,Entered in Ano 
"EW, CC, MV",2019,3/3/2019,DCC,,W,,,,,,,,Y,WN247,L3-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN277,R2-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN246,R2-So,,,,5,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN245,L3-So,,,,0,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN290,R3-So,,,,20,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,,W,,,,,,,,Y,WN299,L2-So,,,,70,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN298,R2-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCL,M,W,,,,,,,,Y,WN410,R2-So,,,,0,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCL,,W,,,,,,,,Y,WN411,R2-So,,,,50,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCL,M,W,,,,,,,,Y,WN412,R2-So,,,,20,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCL,M,W,,,,,,,,Y,WN413,L2-So,,,,95,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCL,M,W,,,,,,,,Y,WN414,L2-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN415,L2-So,,,,80,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN416,L3-So,,,,40,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,,W,,,,,,,,Y,WN417,L2-Si,,,,30,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN419,L2-So,,,,50,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,,W,,,,,,,,Y,WN418,L2-So,,,,60,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN240,L2-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN249,R3-So,,,,0,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN241,R2-So,,,,30,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y ,WN242,L4-So,,,,95,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,,W,,,,,,,,Y,WN248,L3-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN276,R3-So,,,,0,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN477,R3-So,,,,10,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN462,R3-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,M,W,,,,,,,,Y,WN476,L2-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN473,L2-So,,,,70,,,,,,,,,,,,
"EW, CC, MV",2019,3/3/2019,DCC,F,W,,,,,,,,Y,WN463,R3-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN297,R3-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN296,L2-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,F,W,,,,,,,,Y,WN295,L2-Si,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN294,L3-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN291,R2-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN293,L2-So,,,,90,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN292,R2-Si,,,,5,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN422,L2-So,,,,70,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACL,,W,,,,,,,,Y,WN440,R2-So,,,,75,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACL,M,W,,,,,,,,Y,WN441,L2-So,,,,0,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACL,,W,,,,,,,,Y,WN442,R2-Si,,,,70,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACL,,W,,,,,,,,Y,WN443,R1-So,,,,95,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACL,F,W,,,,,,,,Y,WN444,R2-So,,,,30,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACL,,W,,,,,,,,Y,WN445,L2-So,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN446,R3-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN447,R1-Si,,,,100,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACU,M,W,,,,,,,,Y,WN448,R2-So,,,,,,,,,,,,,,,,
"EW, CC, MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN449,L2-So,,,,,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN220,L2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN221,L2-So,,,,50,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN222,R1-Si,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,F,W,,,,,,,,Y,WN223,R2-So,,,,95,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN224,R2-So,,,,60,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,,W,,,,,,,,Y,WN225,L1-Si,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ACU,M,W,,,,,,,,Y,WN226,L3-So,,,,50,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,F,W,,,,,,,,Y,WN421,R2-So,,,,80,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN420,R2-So,,,,0,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN472,R2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN244,L2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN234,L3-So,,,,99,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN464,R3-Si,,,,10,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN468,R3-So,,,,70,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN465,R2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN467,R2-Si,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN466,L2-So,,,,40,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALU,,W,,,,,,,,Y,WN227,R2-Si,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALU,,W,,,,,,,,Y,WN228,L2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALU,,W,,,,,,,,Y,WN229,R4-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,F,W,,,,,,,,Y,WN423,L4-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,,W,,,,,,,,Y,WN280,R1-Si,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,N,WN193,R2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN424,L1-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN425,R3-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN281,L2-So,,,,80,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,F,W,,,,,,,,Y,WN282,L3-So,,,,30,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,,W,,,,,,,,Y,WN283,R1-So,,,,70,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,M,W,,,,,,,,Y,WN426,R2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALL,F,W,,,,,,,,Y,WN429,R3-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,,W,,,,,,,,Y,WN428,R2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,,W,,,,,,,,Y,WN427,L2-So,,,,30,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,,W,,,,,,,,Y,WN285,R4-So,,,,70,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,M,W,,,,,,,,Y,WN289,R3-So,,,,,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,,W,,,,,,,,Y,WN286,L2-So,,,,60,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,M,W,,,,,,,,Y,WN287,R2-So,,,,100,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,F,W,,,,,,,,Y,WN288,L1-So,,,,95,,,,,,,,,,,,
"EW,CC,MV",2019,3/8/2019,ALLn,,W,,,,,,,,N,WN162,L4-So,,,,0,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN450,L2-So,,,,75,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN451,R2-So,,,,100,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN 452,L2-So,,,,100,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,M,W,,,,,,,,Y,WN 453,R3-So,,,,100,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,M,W,,,,,,,,Y,WN 454,L2-So,,,,80,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN455,L2-So,,,,95,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN456,L2-So,,,,95,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN252,L2-So,,,,5,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN253,L2-So,,,,100,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,F,W,,,,,,,,Y,WN255,R2-So,,,,90,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN256,L2-So,,,,40,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,M,W,,,,,,,,Y,WN257,L3-So,,,,95,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN457,R2-So,,,,20,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN459,R3-So,,,,20,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,W,,,,,,,,Y,WN458,R3-So,,,,95,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,F,W,,,,,,,,Y,WN258,L2-So,,,,90,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,,,,,,,,,Y,WN259,L2-So,,,,95,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,,,,,,,,,Y,WN251,R3-So,,,,90,,,,,,,,,,,,
MV,2019,3/8/2019,ACU,,,,,,,,,,Y,WN250,L2-So,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,DCL,,W,,,,,,,,N,WN418,L_-So,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,DCL,,W,,,,,,,,N,WN417,R2-So,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,DCL,M,SA4,,N,PBX22,L,,,,,,,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,DCC,,W,,,,,,,,N,WN261,L2-So,,,,10,,,,,,,,,,,,
CC,2019,3/9/2019,DCC,,W,,,,,,,,N,WN272,R3-So,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,,W,,N,H60,R,,,,Y,WN190,R2-So,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,,W,,,,,,,,Y,WN189,R2-So,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,,W,,,,,,,,N,WN425,R3-So,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,,W,,,,,,,,N,WN193,R2-So,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,ALU,,W,,,,,,,,Y,WN185,R3-Si,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,ALU,F,W,,,,,,,,N,WN283,R1-So,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,ALU,M,W,,,,,,,,N,WN429,R3-So,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,ALU,F,W,,,,,,,,N,WN162,L4-So,,,,95,,,,,,,,,,,,
CC,2019,3/9/2019,ALU,,W,,,,,,,,N,WN282,L3-So,,,,10,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,F,W,,,,,,,,Y,WN186,L4-So,,,,,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,,W,,,,,,,,Y,WN187,R3-So,,,,100,,,,,,,,,,,,
CC,2019,3/9/2019,ALLn,,W,,N,H49,R,,,,Y,WN157,R3-So,,,,35,,,,,,,,,,,,
MV,2019,3/9/2019,LTC,M,A,,N,PBX80,L,,,,,,,,,,,,,,,,,,,,,,
MV,2019,3/9/2019,LTC,,W,,,,,,,,N,WN475,R_-__,N,WN141,L_-__,85,,,,,,,,,,,,
MV,2019,3/9/2019,LTC,,W,,,,,,,,N,WN183,R_-__,N,WN184,L_-__,0,,,,,,,,,,,,
MV,2019,3/9/2019,LTC,,W,,,,,,,,N,WN209,R_-__,,,,99,,,,,,,,,,,,
MV,2019,3/9/2019,LTC,,W,,,,,,,,N,WN108,L_-__,N,WN109,R_-__,100,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,F,W,,,,,,,,Y,WN494,R4-So,,,,40,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,,W,,,,,,,,Y,WN495,L3-Si,,,,30,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,F,W,,,,,,,,N,WN288,L1-So,,,,0,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,M,W,,,,,,,,Y,WN496,L2-Si,,,,0,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,M,W,,,,,,,,Y,WN497,R2-So,,,,100,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,,W,,,,,,,,Y,WN498,L2-So,,,,100,,,,,,,,,,,,
EW,2019,3/9/2019,ALLs,F,W,,,,,,,,Y,WN499,L2-So,,,,100,,,,,,,,,,,,
"GS, TB",2019,4/5/2019,LTC,F,A,,,,,,,,N,GD159,L4-So,,,,,,,,,,,,,,,,
"GS, TB",2019,4/5/2019,LTC,,W,,,,,,,,N,WN484,L2-So,,,,,,,,,,,,,,,,
"GS, TB",2019,4/5/2019,LTC,,W,,,,,,,,N,W__54,L1-So,,,,,,,,,,,,,,,,
"GS, TB",2019,4/5/2019,LTC,,W,,,,,,,,N,WN147,R2-So,,,,,,,,,,,,,,,,
"GS, TB",2019,4/5/2019,ALLs,,W,,,,,,,,N,WN189,R2-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLn,,J,,,,,,,,N,WN639,R1-So,,,,50,,,,,,,,,,,,
MV,2019,4/5/2019,ALLn,,W,,,,,,,,N,WN189,R2-So,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLn,,W,,,,,,,,N,WN479,R2-So,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,,,,,,,,,N,WH541,L4-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,WN179,R1-So,N,WN180,L3-So,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,WN155,L2-So,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,,,,,,,,,N,WN468,R2-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,,,,,,,,,N,WN498,L1-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,,,,,,,,,N,WH638,L_-__,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,,,,,,,,,N,WN239,R2-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,,,,,,,,,N,WN169,L_-__,N,WN170,R_-__,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,WN163,R_-__,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,WN295,R_-Si,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,W_157,R3-So,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,J,,,,,,,,N,GD 027,R3-Si,,,,25,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,F,A,,,,,,,,N,OU715,L4-Si,,,,5,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,J,,,,,,,,N,WH638,L3-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,J,,,,,,,,N,WN498,L2-So,,,,,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,WN429,R3-So,,,,100,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,J,,,,,,,,N,WN691,R2-So,,,,30,,,,,,,,,,,,
MV,2019,4/5/2019,ALLs,,W,,,,,,,,N,WN461,R-Si,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN163,R2-So,,WN164,L3-__,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN299,R2-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN195,R1-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN132,__-__,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN4__,__-__,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN_09,R2-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN_70,L3-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN485,R2-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN422,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,J,,,,,,,,N,WH541,L4-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,ALLn,,W,,,,,,,,N,WN427,L3-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,LTL,,W,,,,,,,,N,WN288,L1-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,LTL,,W,,,,,,,,N,WN146,L2-So,N,WN147,R2-So,100,,,,,,,,,,,,
CC,2019,4/12/2019,LTL,,W,,,,,,,,N,WN400,R2-So,,,,100,,,,,,,,,,,,
CC,2019,4/12/2019,LTC,,W,,,,,,,,N,WN215,L2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN156,L3-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN431,L2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN231,R3-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN239,L2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN485,R2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN434,L2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN194,L2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,J,,,,,,,,N,WN339,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,F,J,,,,,,,,N,WH638,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,J,,,,,,,,N,WH541,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,ALLn,,W,,,,,,,,N,WN180,L_-__,,WN179,R2-So,100,,,,,,,,,,,,
EW,2019,4/13/2019,ACU,,W,,,,,,,,N,WN454,L2-So,,,,,,,,,,,,,,,,
EW,2019,4/13/2019,ACU,,J,,,,,,,,N,WN858,__-__,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,M,W,,,,,,,,N,WN235,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,N,WN184,L2-So,N,W____ ,R_-__,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,F,W,,,,,,,,N,WN215,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,N,WN145,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,N,WN116,R1-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,F,W,,,,,,,,Y,WN406,L2-Si,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,Y,WN439,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,N,WN115,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,Y,WN438,L3-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,Y,WN437,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,Y,WN436,R2-So,,,,100,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,W,,,,,,,,Y,WN455,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/13/2019,LTC,,J,,,,,,,,N,WH642,L2-__,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,W,,,,,,,,Y,WN504,L3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN483,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,J,,,,,,,,N,WH541,L1-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN405,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,M,W,,,,,,,,Y,WN905,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,M,W,,,,,,,,Y,WN908,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,M,W,,,,,,,,Y,WN935,L3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,M,W,,,,,,,,Y,WN515,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN150,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN116,R1-So,N,WN___ ,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTC,,W,,,,,,,,N,WN217,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTC,,W,,,,,,,,Y,WN158,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTC,F,A,,,,,,,,N,GD159,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTC,,W,,,,,,,,N,WN123,L1-So,N,WN124,R3-So,,,,,,,,,,,,,
CC,2019,4/19/2019,LTU,,W,,,,,,,,Y,WN490,R3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTU,,W,,,,,,,,N,WN435,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTU,,J,,,,,,,,N,PU835,L3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,LTU,,W,,,,,,,,Y,WN407,L1-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN495,L3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN814,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,A,,,,,,,,N,WH638,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN688,R3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN520,R3-Si,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN908,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,W,,,,,,,,Y,WN521,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,W,,,,,,,,Y,WN505,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,J,,,,,,,,N,WH642,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN196,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,F,J,,,,,,,,N,WH693,L4-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN495,L3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN920,R2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,N,WN202,R3-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN522,L2-So,,,,,,,,,,,,,,,,
CC,2019,4/19/2019,ALLn,,W,,,,,,,,Y,WN523,R2-So,,,,,,,,,,,,,,,,
